feature,class
"[-2.95291766e+02  1.34863895e+02 -4.71949826e+01 -4.48150686e+01
 -1.57346863e+01 -1.68626098e+01  4.87788484e+00 -1.69018213e+01
 -7.29274633e+00  4.93487856e+00  1.40772009e+01 -3.27349839e+01
  1.00400164e+01  1.26786575e+01 -2.02634048e+01 -7.95823081e+00
 -1.45384898e+01 -1.35573775e+01  1.55697851e+01  9.69434365e+00
  1.25343712e+01  1.49277178e+01  2.00701289e+01  5.03215177e+00
  9.17433667e+00  1.51566176e+01  6.07401129e+00  8.73719473e-01
 -3.40860211e+00 -7.56018235e+00  2.54138460e+00 -3.07857281e+00
 -8.63262313e-01 -8.11498296e+00 -3.86157843e-02 -6.63080474e-01
 -9.25953862e-01 -2.36580023e+00 -5.55858188e-01 -7.16298868e-01]",dog
"[-2.34667727e+02  1.57578860e+02 -2.77707630e+01 -3.70968752e+01
 -1.77281054e+01 -5.34459516e+00  5.93926408e+00 -2.73843942e+01
 -2.49584723e+00  7.62780878e-02  2.23187795e+01 -4.71627309e+01
 -2.15997011e+00  2.47279958e+01 -1.83048768e+01 -2.70279056e+00
 -1.98645903e+01 -2.71295183e+01  4.86875655e+00 -1.03486989e+01
 -4.63647003e+00  9.07069179e+00  1.10816782e+01  1.83260984e+01
  1.85339831e+01  2.49816687e+01  1.71127226e+01  1.51963812e+01
  1.78915163e+00 -5.71498337e+00 -1.50176799e+00 -3.12228242e+00
  4.90525366e+00 -3.81139398e+00 -3.52823377e+00 -2.23891688e+00
 -1.20606673e+00 -3.25555645e-01 -6.79092030e+00 -1.01765334e+01]",dog
"[-274.42724036  140.68675771  -35.5188261   -16.40137173   -6.62565678
   -2.27190945    5.32744231  -12.38047802   -7.2728661     4.33608896
    4.8458531   -31.48343033   12.38069488   16.4129103   -14.61276302
    3.0903835   -15.66882184  -21.85124734   -4.08842168  -11.05990874
   -6.53202908    4.11667867   28.12217711   22.88464262   14.71435923
    7.37754837   -2.98875666    2.90234821   13.1686628    11.80799352
   -0.70625726   -6.71732164   -2.39269048    1.3570551     5.16839342
   -6.39889803  -11.20068241    2.88567997   -0.8287622    -4.72496078]",dog
"[-2.86666378e+02  1.52823248e+02 -2.93172996e+01 -3.30124120e+01
 -1.21015931e+01 -1.01240126e+01 -1.06943724e+01 -1.79937492e+01
 -1.02537406e+01  4.01808368e+00  2.07300449e+01 -2.88242040e+01
  1.83778830e+00  1.72818247e+01 -1.35380553e+01 -5.03174523e+00
 -1.49971963e+01 -2.08462531e+01 -2.46662111e-03 -7.46933036e+00
 -8.43245879e-01  1.84059540e+00  1.27804966e+01  1.11619770e+01
  1.36887998e+01  2.38639692e+01  9.83964058e+00  6.75787805e+00
  8.87342317e+00 -4.25117275e-01  6.87073458e+00 -1.48462964e+00
  9.78627688e-01 -1.37879493e+00  1.80522043e+00  8.24750319e-01
 -5.08510493e+00 -4.92857379e+00 -4.07897555e+00 -7.25992277e+00]",dog
"[-298.2391149   141.1253129   -37.30191604  -40.76758753  -16.94880476
  -18.36346983   -9.16102171  -17.3368818    -3.62036452   10.19056145
   11.01326895  -17.7688094     8.240892      4.76502601  -18.38387373
   -6.19858023   -4.42550292   -6.52308805   10.3256266     6.5540715
    7.78029489   10.6036614    15.47425207    4.25782851   11.01520575
   11.53700107    2.17124283   -5.57347136   -7.41742862   -8.0969002
    5.30696655   -0.90566045    3.78601594   -3.28236175   -1.72335328
   -3.68619148   -1.87555169    0.56023854    8.89376192    1.8549176 ]",dog
"[-286.02770147  154.48890394  -47.80019883  -44.43436211  -19.88611952
  -16.5291767    -8.41766694  -20.32113433   -4.77594615    9.68015364
    8.70081285  -25.56311732   10.593552     11.51274655  -26.96598593
  -11.22791853   -5.05364347   -9.03406338   11.5782514     4.28023491
    8.62080677   11.16077998    4.65573769   -9.13420245    3.91132271
   11.79830367    8.08214828    8.282689      4.80292749   -3.47690471
    5.42352529   -4.16692447    3.43809215    1.98739676    3.1487386
   -3.03546816   -3.3582553     2.79688612    8.07068561    0.90095794]",dog
"[-245.04616145  140.68496325  -53.71464387  -39.43806639  -16.97751437
  -27.20427698   -7.97486985  -16.4020172     3.39105212   13.5415938
    2.26878375   -9.20687345   11.26704956   -2.51063364  -16.71938579
   -2.34110414   -3.97603393   -7.37381916    6.21154393    4.01452883
    1.67579422    3.53738212    3.25725667   -4.32707481   11.41123292
   15.51249995    8.6943466     4.96221611    1.1589428    -4.50654026
    2.63848181    3.0249728     3.32501364   -2.92950535    2.07862832
    4.7694332     5.88371987    0.97213372   -1.4569424    -4.29768332]",dog
"[-282.68799478  167.06809783  -55.48079685  -39.81586729  -12.27886794
  -25.9318739    -9.19656882  -19.41361634   -6.56483451    5.83975132
   -0.60280075  -18.57254429   16.8349462     1.5576455   -20.83423944
   -7.42254572   -3.32652508  -10.32669184    4.25041651   -3.08306078
    4.95113227    8.24030138    9.23622955   -2.79769908   12.53830101
    6.47585479    5.3670954     7.80842218    3.11903575   -2.74025534
    4.01327082   -2.41134578    8.4813822     7.06173093    5.29956509
    0.88343929   -1.78903836   -5.35031901   -2.86653148   -2.07139237]",dog
"[-2.96432583e+02  1.45959419e+02 -3.78530460e+01 -3.32806324e+01
 -2.08899204e+01 -2.01044068e+01 -9.12784788e+00 -2.67074112e+01
 -1.04584419e+01  1.32076279e+01  2.17172406e+01 -2.99075394e+01
  1.18775172e+01  1.03274539e+01 -1.58646633e+01  1.28327055e+00
 -9.21169136e+00 -3.85993124e+00  1.62380443e+01  6.45906087e+00
  7.62797514e+00  5.89867182e+00  1.05786902e+01 -2.06667192e+00
  3.23229217e+00  3.31667091e+00 -6.00370151e-01  3.34808891e+00
  6.22799532e-01 -2.83402602e+00  1.89566199e-01 -6.16028961e+00
  4.32973235e+00 -2.68729230e+00  4.07519500e+00 -2.49798961e+00
  1.63220094e-01 -4.48870438e-01 -3.15519062e+00 -2.56777440e+00]",dog
"[-2.54395350e+02  1.62410946e+02 -4.25485825e+01 -4.50956989e+01
 -2.11471382e+01 -1.62175854e+01 -1.61507686e+01 -2.07968095e+01
 -7.94998594e+00  1.63351724e+01  1.24689150e+01 -2.50331218e+01
  7.57554675e+00  7.18799262e+00 -1.63668069e+01 -5.84438035e+00
 -1.47474440e+01 -6.40472712e+00  1.13403743e+01  3.25259045e+00
  2.83541473e+00  8.64959257e+00  1.36835624e+01 -7.36228586e-03
  8.07807736e+00  7.08534717e+00  5.39693276e-01  7.70193531e+00
  9.74651100e-01 -4.51048324e+00  1.23110648e+00 -1.17220848e+00
  2.30958300e+00 -7.82279396e-01  5.38992294e+00 -8.64416037e-01
 -1.60114289e+00 -1.44737663e+00 -6.44223978e+00  1.44745270e-01]",dog
"[-3.90728784e+02  8.73997705e+01 -3.10031865e+00 -1.77672282e+01
 -4.18928416e+00  2.25898844e+00 -1.26621825e+01 -5.83716588e+00
 -1.81485705e+00 -2.81144448e+00 -3.56760386e+00  3.36102605e+00
  6.66902960e+00  1.93067546e+00 -4.08683605e+00 -3.25229003e+00
 -4.82612156e+00 -5.29041403e+00 -4.76142208e+00 -3.13688998e+00
 -2.06452797e+00 -2.72009208e+00 -3.52623619e+00 -1.37196919e+00
 -9.01228682e-01 -1.13167613e+00 -1.46463617e+00 -1.23172610e+00
 -3.78215279e-01  1.72216026e-02 -1.17574664e+00 -2.41247709e-01
 -2.08380571e+00 -4.59275331e-01 -8.55047791e-01 -6.26167349e-01
 -1.80288474e+00 -1.25074534e+00 -4.72711621e-01  2.93811341e-02]",dog
"[-2.76058751e+02  1.33823196e+02 -6.06576387e+01 -3.12745890e+01
 -9.56402953e+00 -3.00564819e+01 -1.15822174e+01 -1.87498224e+01
  8.15147738e-01  1.20458984e+01 -7.71708673e+00 -5.65005020e+00
  1.23905439e+01 -1.44614641e+01 -1.70997315e+01 -2.48500418e+00
 -3.21104783e+00 -1.38538249e+00  3.66654904e+00  3.74335298e+00
  9.98535863e+00  9.38899524e+00  4.43961981e+00  1.94437747e-01
  8.92017147e+00  8.20405073e-01  2.49329335e+00  9.53567240e-01
 -1.21662902e+00  2.39999570e+00  7.71874132e+00  4.85647013e+00
  5.88135610e+00  4.24156651e+00  4.11003872e+00 -6.10925225e-03
 -2.91134989e+00 -3.75850873e+00  3.20065666e-01  2.17579733e+00]",dog
"[-3.07537887e+02  1.26584874e+02 -3.66582089e+01 -2.87581834e+01
 -9.78366198e+00 -1.39066343e+01 -7.00626714e+00 -1.26438716e+01
  3.10713280e-01  9.25336321e+00  1.71916099e+01 -1.13770127e+01
  1.07378542e+01  8.32281597e+00 -2.21193885e+01 -6.69639578e+00
 -2.02087683e+00 -2.92835959e+00  1.02981750e+01  1.59168958e+00
  5.00536703e+00  1.28639041e+01  2.04946451e+01  1.02100137e+01
  2.55400472e+00  2.04545489e+00 -2.94044415e+00 -2.47577443e+00
  4.26302444e-01 -4.16352252e+00  1.89282659e+00 -4.40222576e+00
  3.09024508e+00  4.34805624e+00  7.96341319e+00  4.63972571e-02
 -3.59888061e+00 -4.44831902e+00 -4.60707856e-01 -8.71908573e+00]",dog
"[-281.5218033   134.6787639   -36.06619502  -36.34922659  -12.43356695
  -17.56864617  -15.08606841  -19.62514279   -8.46570198    6.82569894
   16.20398612  -20.41126852    6.39630426   13.48955967  -22.27336999
  -13.17863087   -7.37760211   -1.82625181   21.37435164   13.06979033
    8.53854508    9.79533112   11.09365694    8.82253263    7.12195181
   11.928095     -0.79075836   -6.95897855   -0.62441232   -1.77616485
    0.74430579   -4.73605387   -2.04440411    3.50851005    4.50405192
   -0.38294545    3.09897997    4.79976163    5.31180767   -4.88723695]",dog
"[-3.39935460e+02  8.40331588e+01 -3.69337116e+01 -2.36593579e+01
 -1.71277010e+01 -2.38606035e+01 -2.82939014e+00 -8.29198190e+00
  1.18543394e+01  6.08532395e+00  1.10273141e+01 -8.40474858e+00
  2.09703477e+01 -2.31549906e+00 -3.59755941e+01 -8.36878825e+00
  3.01336832e+00 -9.29514573e-01  2.53933769e+01  1.98035851e+01
  2.31807250e+01  9.06425334e+00  1.36966265e+00 -2.22986783e+00
  2.69038086e+00 -3.36384932e+00 -1.01907330e+01 -3.33908024e+00
 -3.30180200e+00 -1.34447840e+01  4.57170063e+00 -1.77148068e+00
  3.49292986e+00  4.74644881e+00  1.05872568e+00  5.75791960e+00
  7.19307983e+00  8.28227293e-01  3.85396962e+00 -2.47155686e-02]",dog
"[-313.37091644  114.32832591  -41.54178015  -33.51806412  -20.54003003
  -28.12368807  -12.79339106  -10.97455279    4.60133549   12.19521917
    6.9839378    -7.14856646   13.20326197   -2.64642213  -24.30343652
   -6.43325515   -2.91596778   -8.4720819    10.94415875   15.83999767
   17.17130799   15.89040084   17.79882077    6.15858455   -0.69976033
   -3.76730263   -2.87815831    2.40581233   -0.73936012   -5.32691735
    6.41828914    3.75496469    6.04353334    6.03733589    1.75111489
   -0.31520475   -1.22674493   -2.94184483    0.6321663     2.15804732]",dog
"[-304.28139586  115.25472523  -39.77108514  -25.4105945   -18.08771596
  -26.10322598  -10.83780614   -9.83602245    2.99607352    4.52797122
    5.77755723  -12.61424602   18.25645987    3.28585851  -31.17374994
  -12.94860915   -4.98872656   -9.82439633   15.81586272   23.79289726
   34.67884683   26.49998521   16.28835557   -6.72550098   -3.99762936
    3.27662122   -1.72970719   -3.73862183   -7.12760752  -10.6876721
   10.16026844    2.14437655   -0.67793861   -1.75546245    0.77682822
    3.81224924   -2.17007161   -4.13021295    7.75244734   10.23324779]",dog
"[-3.24298056e+02  1.11350315e+02 -5.54984583e+01 -3.00551249e+01
 -1.59233124e+01 -3.04021672e+01 -4.40991230e+00 -7.75767087e+00
  1.32027839e+01  1.50517290e+01  7.28322987e+00  2.97978482e+00
  2.14636878e+01 -6.64040512e+00 -2.37933994e+01 -1.22639330e+01
 -4.73306229e+00 -4.48354850e+00  1.19315090e+01  1.79400126e+01
  2.98223890e+01  2.03241139e+01  1.33680560e+01 -3.13122776e+00
  5.39445740e-01 -5.98862724e-01  1.42514394e+00 -2.89308391e+00
 -6.07850758e+00 -5.80880785e+00  6.79706974e+00  2.68174541e+00
  3.88138675e-01 -2.21055447e+00  1.57025749e-01  2.99183696e+00
 -1.51428336e+00 -3.02476397e+00  4.99076152e+00  7.92535944e+00]",dog
"[-3.53295189e+02  1.08553619e+02 -3.11400759e+01 -2.43495038e+01
 -1.29057433e+01 -2.48994077e+01 -7.29060691e+00 -1.25129735e+01
  2.57768550e-01  1.09535526e+01  8.48154051e+00 -3.36772964e+00
  2.04258981e+01 -1.95251465e+00 -2.18749448e+01 -1.46490435e+01
 -6.45737197e+00 -1.13054892e+01  2.69695102e-01  1.71540170e+00
  1.26852110e+01  2.14455196e+01  3.54135576e+01  2.77066041e+01
  2.37703849e+01  1.29672851e+00 -1.25426702e+01 -7.06845170e+00
  5.66251912e+00 -2.02565681e+00 -4.14792862e+00 -1.10056639e+01
  1.34185754e+00  6.68827494e+00 -1.01235296e+00 -1.09188105e+01
 -6.40359758e+00  3.67220512e+00  2.50919250e+00 -1.00174197e+01]",dog
"[-2.29236527e+02  1.57173768e+02 -3.55497622e+01 -3.03317544e+01
 -1.99313864e+01 -1.01444493e+01 -3.43451580e+00 -1.89686273e+01
 -1.35302643e+00 -1.68082447e+00  1.32692456e+01 -4.03037863e+01
  7.25707914e+00  2.38078235e+01 -2.19330423e+01 -1.04130932e-01
 -5.06665405e+00 -1.01623595e+01  1.88664014e+01 -6.84609024e+00
 -3.20493297e+00  8.19125617e+00  5.16341746e+00 -5.37579365e-01
 -7.14207519e+00  2.22247282e+00 -1.20128256e+00  9.16445825e+00
  1.04060632e+01  1.08507802e+01  2.15171574e+01  1.09066588e+01
  4.50211879e+00  4.26843849e-01  6.60335422e-01  4.67223427e+00
 -7.93169169e+00 -6.71751350e+00 -2.66474014e+00 -2.48175591e+00]",dog
"[-2.75554127e+02  1.51340225e+02 -3.69193952e+01 -3.93184275e+01
 -1.03687332e+01 -1.27477169e+01 -1.01260137e+01 -2.30431229e+01
 -1.52883987e+01  4.72494283e+00  1.41487317e+00 -2.27359412e+01
  7.03834026e+00  1.00820035e+01 -2.29215239e+01 -1.64433097e+01
 -7.08773364e+00 -7.23790958e+00  4.16545059e+00  1.09283540e-01
  6.35086612e+00  1.74714781e+01  1.47423469e+01  5.39762280e+00
  1.03857713e+01  1.46259723e+01  3.90462295e+00 -2.32387387e+00
 -5.23746421e+00 -6.23695880e+00  5.20497890e+00  1.37851744e+00
 -1.99506731e+00 -2.88613661e+00 -3.58611950e+00 -4.40829445e+00
 -6.51976885e+00 -6.90552848e+00  2.63872839e+00  6.30555561e+00]",dog
"[-2.84571169e+02  4.61080918e+01 -1.48289325e+01  1.20551646e+01
 -9.38080735e-01  1.10347952e+01  1.49263712e+01  1.83272204e+01
  1.74624193e+01  9.05705761e+00  7.54700996e+00  6.51110438e+00
  1.50342390e+01  1.27919310e+01  5.96853111e+00  7.19735727e+00
  1.54374736e+00  3.06093466e+00  1.08595698e+00  7.48107881e+00
  7.02322236e+00  8.04234768e+00  4.14634002e+00  4.86185683e+00
 -4.17247099e-01  2.88735708e+00  2.77734715e+00  6.54681714e+00
  1.27389489e+00  1.67620342e+00  1.30591796e+00  8.02262827e-01
  1.26320090e+00 -5.29438013e-01  1.02751107e-01 -9.76480245e-01
  2.13219493e+00 -8.63488084e-01  6.54880499e-01 -1.40540437e+00]",dog
"[-293.40460207  145.69839691  -54.42287558  -37.93644025  -14.55328226
  -14.19042222   -2.25017696  -24.15978811    0.50065763    3.71197577
   10.31656296  -32.53675416   14.38674538   16.59478107  -31.60347396
   -6.78351671   -9.78187642  -16.88102425   13.4460788    -0.41573715
    8.55319286   18.58877782   10.25835013   -2.24857816    6.92741512
   10.48008878    8.91531621    8.19771381    5.45279769   -3.48187995
    8.43040383   -2.53653222    9.37026793   -1.95107089   -0.31648017
   -0.7958077    -0.65802451   -2.52298684    1.17356359   -2.60466084]",dog
"[-2.60519968e+02  1.44999803e+02 -4.88252405e+01 -3.54293016e+01
 -1.55535738e+01 -1.37380163e+01 -7.77178037e+00 -1.77067655e+01
 -6.57369632e+00  1.86776353e+00  7.97228990e+00 -2.94054713e+01
  6.24356678e+00  1.38315992e+01 -2.72274913e+01 -6.75717195e+00
 -7.73909060e+00 -9.78177142e+00  2.01923228e+01  1.20351868e+01
  1.72489816e+01  2.71542602e+01  1.62302692e+01  3.63721718e+00
 -2.03431093e+00  4.44828095e+00 -3.23712584e+00 -3.92604824e-01
 -4.35416102e+00 -1.12257105e+01  5.84094252e-02 -1.05847477e+00
  1.07253015e+00 -8.93045263e-01 -5.71681346e+00 -1.35381038e+00
 -3.56036930e+00 -6.03895758e+00 -5.66985000e-01  9.91990659e-01]",dog
"[-3.06792778e+02  1.08259348e+02 -7.09151124e+01 -2.59459085e+01
 -1.07020989e+01 -2.60074714e+01 -1.44250242e+00 -1.52071661e+01
  8.29290080e+00  1.75207920e+01  1.27021075e+01 -5.91878413e+00
  1.23209892e+01 -8.47173246e+00 -2.00902095e+01 -3.95845115e+00
 -4.44608005e+00 -7.42456090e-01  1.29741439e+01  1.07528976e+01
  2.11776345e+01  2.17305199e+01  1.39148507e+01 -1.99120174e+00
 -1.19156402e-01 -2.29188606e+00  1.28633792e+00  1.92379196e+00
 -5.01042440e+00 -9.51187130e+00  1.05318087e+00  3.05482171e+00
  6.97832312e+00  2.88536385e+00 -5.47873176e-02  1.61951853e+00
  3.01726846e+00  3.29826623e-02  8.08408223e+00  7.59000839e+00]",dog
"[-315.1888644   101.26394225  -70.45462797  -24.04699839   -1.8547661
  -36.24158611   -2.39350411  -10.19716329   15.25325224   16.28320992
    9.23719255    4.00095168   11.74633208  -22.53490325  -16.65154847
   -6.61407838   -4.10692787    1.5376537    13.70215134   21.04968877
   27.35708913   16.08314166   15.63670874   -3.68926114    1.80995458
   -7.72255752    0.65269568    0.60496034   -7.442047     -3.16042466
    3.71416164    4.66392377    5.07785176    0.59118053   -0.73535995
    2.65061213   -2.80663244    0.84672909   12.86364157    5.58576733]",dog
"[-2.65216777e+02  1.11906989e+02 -6.63368955e+01 -1.81349468e+01
 -3.38941839e+00 -3.70757818e+01 -6.79120866e+00 -1.60194926e+01
  1.05613372e+01  5.52566720e+00  7.31185857e+00  5.92760852e+00
  8.50703371e+00 -2.26287359e+01 -1.72359143e+01 -1.08617612e+01
 -3.34482151e-01  1.21139439e+00  1.08953351e+01  2.14037104e+01
  2.29294063e+01  8.78502701e+00  1.30915770e+01 -4.98935334e+00
  3.79802511e+00 -9.31611489e+00 -1.77018456e-01 -1.69014724e+00
 -4.42162043e+00 -6.96232124e+00  5.66057158e+00  3.76427713e+00
  8.49744290e+00  1.20752530e+00 -3.23265258e+00  3.62568469e+00
  2.85989371e+00  2.66295148e+00  7.84570335e+00  8.88919864e+00]",dog
"[-266.29464839  108.01984696  -71.7005859   -17.30928452   -5.77239892
  -44.84477384   -2.11693908   -3.63601922   14.23085953    8.29124599
    3.22405144   -3.15111199   -9.92704781  -24.10024175   -2.72599056
  -11.01693596   -5.53071502   13.10352945   18.13483997   26.89162673
   17.36082544    8.07451459   -0.46111818  -13.98549445   -0.8960268
    3.05860164    0.81210993   -7.63607417    2.21477127    4.54419843
    9.13803245    6.34330126    3.15631609    3.51709083    2.66753115
   -2.30128401    4.52338396    9.08443625   13.62037001    8.99181101]",dog
"[-2.60610218e+02  1.19666955e+02 -4.19927511e+01 -3.28229814e+01
 -1.16082221e+01 -2.15606497e+01 -7.51061810e+00 -1.60198812e+01
  9.58302285e-01  7.64733952e+00 -2.12037010e+00 -1.58202832e+01
  3.90554507e+00  3.81498721e+00 -7.59349192e+00 -1.48797161e+01
 -6.72511473e+00 -6.46306082e+00  4.62162596e-01 -3.00223983e-02
 -1.87678280e+00  6.48182789e+00  9.53365758e+00 -6.60374723e+00
  2.61916304e+00  9.42426635e+00  4.34789038e+00  1.01762908e+00
  9.60005537e-01 -3.03982046e+00  4.76778213e+00  6.46879689e+00
  1.28875113e+01  1.23355644e+01  1.60499492e+01  9.75875153e+00
  1.66266259e+00 -6.41666475e-01  2.31426584e+00  9.54757278e-01]",dog
"[-198.24337461  155.00145137  -38.35535034  -18.94223096  -10.73477186
  -15.14155183   -9.41246785  -25.11406855   -4.28957646    3.23492665
   22.78128548  -30.66693889    7.04823379   20.39545955  -17.90486585
   -0.21304196  -13.44059581  -20.2061236    11.67176791   -3.51686378
    9.3487812    23.11203214   18.0156522    10.00606735   -0.46131876
    7.93184386    4.40247388   11.05625823    8.46067923   -1.28997967
    5.13736752   -1.71260944   -3.43143642   -5.87061919   -4.59662901
    3.02426235   -0.87674606   -7.65141235   -5.84300221   -3.05338783]",dog
"[-2.07416532e+02  1.35329026e+02 -5.44624524e+01 -2.25812508e+01
 -1.60114204e+01 -1.43767624e+01 -8.89317179e+00 -1.96533127e+01
  8.25090070e+00  1.35494259e+00  1.68991519e+01 -2.52022198e+01
  9.50417426e+00  1.14415849e+01 -3.03744448e+01 -2.20490541e+00
  4.46884534e+00  2.27313068e+00  3.94066561e+01  2.00577365e+01
  1.63864769e+01  7.83072817e+00  1.84219757e+00  2.16295880e+00
  2.45340859e+00  1.84438451e+00 -9.85748695e+00 -4.98669505e+00
 -3.36549929e-01 -9.31365141e+00 -1.79265134e+00 -4.26055120e+00
  3.36823304e+00  8.72503919e-01  1.33177823e+00  1.30393271e+01
  1.39621799e+01  6.70448408e+00  1.97472600e+00  1.77365941e-01]",dog
"[-74.42173126  65.44117016 -16.10016441  -6.01543619 -11.88896217
 -14.83572513  -1.65202397  10.80835664   1.14020303   9.21911798
   4.26251733  -4.2779101  -13.26011044  -1.17460769  -1.41304826
  -4.02110926  -1.09019089  -0.49490112  -1.57923042   1.84771841
  -5.88529202   3.24793091   1.49093211  -0.22246849   2.22546694
  -0.20811214  -3.40369134  -0.32584872  -2.02938835  -0.66415252
  -0.22589859   1.45003092  -2.27386491  -1.61370617   0.51012302
  -0.71032198  -0.38660556   0.72510457  -2.84316658   0.38630361]",dog
"[-3.01521772e+02  1.19332814e+02 -3.40841352e+01 -3.43066773e+01
 -1.45042637e+01 -1.83735367e+01 -1.12419719e+01 -1.66142051e+01
 -7.98642303e+00  1.39837266e+01  5.51742634e+00 -2.15350790e+01
  1.34155805e+01  1.41705455e+01 -1.55491306e+01 -1.23113030e+01
 -8.51692500e+00 -5.16276670e-01  1.71431759e+01  1.34028769e+01
  1.31188409e+01  2.22488825e+01  2.16686745e+01 -2.44013094e+00
 -6.10789884e+00  4.42443102e-02 -2.93145584e-01  1.48381203e+00
 -2.54321184e+00 -7.91418667e+00  3.78948824e+00  6.75854701e+00
  1.79589705e+00 -4.69194816e+00 -4.76916202e-01 -9.62287164e-01
 -4.24958084e+00 -7.55120210e+00 -1.56794442e+00  7.06605735e+00]",dog
"[-3.52607088e+02  1.11915985e+02 -5.24083828e+01 -2.75643624e+01
 -8.06440990e+00 -2.17352665e+01 -1.01506707e+01 -1.86106253e+01
  3.63175426e+00  1.52006732e+01  7.27561633e+00 -1.20966496e+01
  1.38613239e+01  8.55807143e-01 -2.12906850e+01 -7.25952985e+00
 -3.91429095e+00  3.33081374e+00  2.62972495e+01  2.36597592e+01
  2.41455876e+01  1.49452830e+01  7.73240799e-01 -1.04428262e+01
  2.85738552e+00  5.67963010e+00 -3.87514511e+00 -1.11598938e+01
 -3.12414156e+00  1.95342812e+00  5.81151380e+00 -4.26510932e+00
  1.06164040e+00  1.85518836e-01 -2.83713523e-01  1.99979655e+00
  3.32532509e+00  5.52611896e+00  8.83659892e+00  8.07684839e-01]",dog
"[-3.07561788e+02  1.25613508e+02 -5.01698682e+01 -2.79735503e+01
 -8.00325563e+00 -2.55015445e+01 -1.15993649e+01 -1.98130140e+01
 -3.99216065e+00  2.07172439e-01  1.59761164e+01 -2.49991992e+01
  1.46513376e+01  1.39312371e+01 -2.42530552e+01 -7.06782214e+00
 -6.17491585e+00 -2.64064670e+00  1.33627539e+01  2.80606379e-01
  6.39777309e+00  1.34444510e+01  1.44552631e+01  2.66435933e+00
  1.09129346e+01  1.96455284e+01  6.10171220e+00  1.87807074e+00
 -4.94537876e-01 -4.31624548e+00  4.06679562e+00 -5.22007169e+00
  3.01176571e+00 -2.37526235e+00 -2.00389593e-01 -3.89386720e+00
 -1.73115549e+00 -8.15101275e-01  5.38852569e+00 -3.81955056e+00]",dog
"[-3.72144893e+02  1.00149497e+02 -5.10987984e+01 -2.31119711e+01
 -7.21366415e+00 -1.25059079e+01 -6.19046005e+00 -1.86713104e+01
  4.82887794e-02  9.73970970e+00  1.59314288e+01 -2.97355903e+00
  1.76580630e+01  5.05413214e-01 -3.06961344e+01 -1.05230316e+01
 -7.92522101e-01 -5.81974981e+00  1.32590394e+01  8.82676733e+00
  1.86197869e+01  1.83757023e+01  1.53530678e+01  9.60342512e+00
  1.13317438e+01  6.85196469e+00  6.59913659e-01 -5.76784329e+00
 -6.62474747e+00 -7.72973110e+00  1.82585473e+00  1.31213375e+00
  3.18843793e+00  5.20957162e-01 -1.79416034e+00  2.61889061e+00
  1.81555179e+00 -1.66384401e+00  4.00370602e+00  1.52207538e+00]",dog
"[-3.17256428e+02  1.00574251e+02 -6.42453104e+01 -2.61461412e+01
 -3.28142926e+00 -2.62553877e+01 -4.30910357e+00 -1.54193918e+01
  9.67929287e+00  1.40304981e+01  6.40534862e+00  2.06620587e+00
  1.14327642e+01 -2.47699891e+01 -1.80647610e+01 -3.75939068e+00
 -5.81882905e-01  7.24732197e-01  1.33209051e+01  1.67668887e+01
  2.01989332e+01  7.45785121e+00  9.89967287e+00 -8.84209894e-01
  5.47292185e-01 -7.69050317e+00  2.83950227e+00 -1.41862474e+00
 -4.59971161e+00  6.89573400e-01  9.89609569e+00  5.57936673e+00
  5.47896373e+00  3.15814870e-01  5.78641291e+00  7.31932962e+00
 -1.21753579e+00 -1.68355039e+00  6.22239745e+00  8.80413205e+00]",dog
"[-1.95296293e+02  1.68468185e+02 -5.48463639e+01 -6.25808332e+01
 -9.48395734e+00 -2.81597022e+01  9.06682991e+00 -2.22557677e+01
 -1.75756332e+01  8.92105716e+00 -1.58447397e+00 -1.48842654e+01
  1.61440178e+01  1.63879726e+01 -1.13776344e+01  7.40540522e+00
 -1.35737596e+01 -1.29646964e+01  7.34028603e+00 -2.09059806e+00
  5.87008385e+00  9.43071442e+00  1.68923792e+01  9.74741133e-01
  1.68230366e+01  3.61963960e+00  9.97332381e+00  1.39952389e-01
  7.46020303e-01 -4.29674578e+00  1.00741766e+00  3.40363257e+00
  1.35707348e+00 -1.46485588e+00  1.15091991e+00 -4.18887154e+00
  2.76845889e+00 -1.49900930e-01  2.37735570e+00  1.01099930e+00]",dog
"[-2.07761487e+02  1.55644960e+02 -6.10350460e+01 -1.91236912e+01
 -8.25382914e-01 -2.82697335e+01  1.40763393e+00 -2.49068198e+01
  8.39875245e+00  8.65698503e+00 -2.43354675e+00  5.65228667e+00
  4.54128961e+00 -1.82194297e+01 -1.09151434e+01 -5.43222203e+00
 -8.70371096e+00  1.07803969e+00  6.37925804e+00  4.86500800e+00
  7.06529724e+00  4.13077834e-01  7.41517554e+00 -1.42956107e+00
  5.48820981e+00 -3.14325998e+00 -2.49254352e-02  2.59580380e+00
 -3.29550883e+00 -3.71427356e+00 -9.15951750e-02 -1.37772905e+00
  5.11358842e+00  3.73783421e+00  2.88738430e+00  6.41643598e+00
  3.97266581e+00  4.63201924e+00  4.57592042e+00  2.95108422e+00]",dog
